"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",26944,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",28523,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",29546,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",30640,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",31972,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",33199,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",35923.0630482097,,
"LVA","Latvia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",34136.1548723268,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000","USD","US Dollar","0","Units","2022","2022",17102.376015679,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001","USD","US Dollar","0","Units","2022","2022",18055.463684681,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002","USD","US Dollar","0","Units","2022","2022",19273.9633954733,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003","USD","US Dollar","0","Units","2022","2022",21352.4689332677,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004","USD","US Dollar","0","Units","2022","2022",23693.9421983573,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005","USD","US Dollar","0","Units","2022","2022",26174.7583218209,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",29975,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",31929,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",32512,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",28233,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",28340,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",28918,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",29401,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",30515,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",31902,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",33989,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",35752,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",37766,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",39524,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",42041,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",44228,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021","USD","US Dollar","0","Units","2022","2022",47035.4439005045,,
"LTU","Lithuania","USDPPP","In 2022 constant prices at 2022 USD PPPs","2022","2022","USD","US Dollar","0","Units","2022","2022",43874.581550348,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006","USD","US Dollar","0","Units","2022","2022",21432,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007","USD","US Dollar","0","Units","2022","2022",22170,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008","USD","US Dollar","0","Units","2022","2022",22042,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009","USD","US Dollar","0","Units","2022","2022",22292,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010","USD","US Dollar","0","Units","2022","2022",22847,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011","USD","US Dollar","0","Units","2022","2022",23216,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012","USD","US Dollar","0","Units","2022","2022",24153,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013","USD","US Dollar","0","Units","2022","2022",25265,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014","USD","US Dollar","0","Units","2022","2022",26127,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015","USD","US Dollar","0","Units","2022","2022",26786,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016","USD","US Dollar","0","Units","2022","2022",30081,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017","USD","US Dollar","0","Units","2022","2022",29515,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018","USD","US Dollar","0","Units","2022","2022",30041,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019","USD","US Dollar","0","Units","2022","2022",31927,,
"TUR","Türkiye","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020","USD","US Dollar","0","Units","2022","2022",31761,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005",,,"0","Units",,,16614.182680813,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006",,,"0","Units",,,16958,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007",,,"0","Units",,,16848,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008",,,"0","Units",,,18496,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009",,,"0","Units",,,19172,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010",,,"0","Units",,,19800,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011",,,"0","Units",,,19693,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012",,,"0","Units",,,20172,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013",,,"0","Units",,,20588,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014",,,"0","Units",,,20602,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015",,,"0","Units",,,20685,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016",,,"0","Units",,,20488,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017",,,"0","Units",,,21020,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018",,,"0","Units",,,21821,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019",,,"0","Units",,,21751,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020",,,"0","Units",,,24681,,
"COL","Colombia","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021",,,"0","Units",,,22248.491555719,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2000","2000",,,"0","Units",,,18159.5106498901,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2001","2001",,,"0","Units",,,18658.4303309476,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2002","2002",,,"0","Units",,,18844.7087462418,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2003","2003",,,"0","Units",,,18244.2030367978,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2004","2004",,,"0","Units",,,18298.3531408796,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2005","2005",,,"0","Units",,,16702.9873563448,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2006","2006",,,"0","Units",,,17300,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2007","2007",,,"0","Units",,,17069,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2008","2008",,,"0","Units",,,17725,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2009","2009",,,"0","Units",,,20177,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2010","2010",,,"0","Units",,,21062,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2011","2011",,,"0","Units",,,22174,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2012","2012",,,"0","Units",,,22579,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2013","2013",,,"0","Units",,,24442,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2014","2014",,,"0","Units",,,24510,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2015","2015",,,"0","Units",,,26186,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2016","2016",,,"0","Units",,,27364,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2017","2017",,,"0","Units",,,27020,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2018","2018",,,"0","Units",,,27709,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2019","2019",,,"0","Units",,,28524,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2020","2020",,,"0","Units",,,31341,,
"CRI","Costa Rica","USDPPP","In 2022 constant prices at 2022 USD PPPs","2021","2021",,,"0","Units",,,31117.8342634137,,
